Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_encoded
-1.1023775442658785,-1.149562544534041,-0.22744984015544953,0.7336246667481341,0.8177252448663187,0,0,0,0,0,0,0
-1.1523735778935282,-1.216963430139608,-0.9414362081479135,1.3455562123962277,0.8491466072312563,0,0,0,0,0,0,1
-1.1523735778935282,-1.216963430139608,-0.07126532215709803,0.011344809589729025,0.8962786507786628,0,0,0,0,0,0,2
-1.1023775442658785,-1.149562544534041,-0.3445882286542132,0.4828330496792433,0.9748320566910068,0,0,0,0,0,0,0
-1.1523735778935282,-1.216963430139608,-0.5175068021523881,0.3925480675344427,1.0062534190559445,0,0,0,0,0,0,0
-1.1523735778935282,-1.216963430139608,1.0108702668314802,-1.4432465694098375,1.037674781420882,0,0,0,0,0,0,1
-1.1523735778935282,-1.2843643157451365,1.088962525830656,-0.9316316705893005,1.0848068249682883,0,0,0,0,0,0,0
-1.1523735778935282,-1.2843643157451365,0.8825758413328343,-1.0921383055133904,1.116228187333226,0,0,0,0,0,0,0
-1.1523735778935282,-1.216963430139608,2.611761576314583,-2.075241444423442,1.1476495496981636,0,0,0,0,0,0,0
-1.1523735778935282,-1.2843643157451365,-0.38921237665374214,0.8840996369894685,1.179070912063101,0,0,0,0,0,0,1
-1.1523735778935282,-1.2843643157451365,3.626960943303868,-2.4464130376854007,1.2262029556105076,0,0,0,0,0,0,1
-1.1023775442658785,-1.149562544534041,-0.5788650056517404,1.014511277865292,1.273334999157914,0,0,0,0,0,0,0
-1.0523815106382575,-1.0821616589285121,0.5478947313363668,-0.5504284126445864,1.3047563615228517,0,0,0,0,0,0,2
-1.0023854770106078,-1.0147607733229451,0.6985012308347772,-1.1723916229754356,1.3833097674351955,0,0,0,0,0,0,0
-1.0023854770106078,-1.0147607733229451,0.7096572678346594,-0.9015366765410335,1.4147311298001333,0,0,0,0,0,0,1
-1.0023854770106078,-1.0147607733229451,-0.7517835791499152,0.663403013968845,1.4618631733475396,0,0,0,0,0,0,0
-1.0023854770106078,-1.0147607733229451,0.9104659338325399,-1.3328982578995259,1.4932845357124773,0,0,0,0,0,0,0
-0.9523894433829583,-0.9473598877173782,-0.556552931651976,0.492864714361999,1.5247058980774149,0,0,0,0,0,0,0
-0.9523894433829583,-0.9473598877173782,-1.0306845041469714,1.3957145358100058,1.5561272604423524,1,0,0,0,1,0,0
-0.9023934097553371,-0.8799590021118496,-0.9916383746473837,0.42264306158271003,-1.6959837443286896,0,0,0,0,0,0,1
-0.9523894433829583,-1.0147607733229451,-0.4226804876533889,0.5931813611895553,-1.648851700781283,0,0,0,0,0,0,1
-0.9523894433829583,-1.0821616589285121,-0.13262352565645041,0.382516402851687,-1.6017196572338768,0,0,0,0,0,0,2
-1.0023854770106078,-1.0821616589285121,-0.5955990611515638,0.6232763552378227,-1.5231662513215327,0,0,0,0,0,0,0
-1.0023854770106078,-1.0821616589285121,2.076271800320235,-1.8043864979890403,-1.491744888956595,0,0,0,0,0,0,0
-1.0023854770106078,-1.0821616589285121,-0.37247832115391877,0.20194643856208588,-1.4603235265916574,0,0,0,0,0,0,0
-0.9523894433829583,-1.0147607733229451,-0.87449998614862,1.4559045239065398,-1.42890216422672,0,0,0,0,0,0,1
-0.9523894433829583,-1.0147607733229451,0.7040792493347183,-1.0419799820996123,-1.3817701206793134,0,0,0,0,0,0,0
-0.9523894433829583,-1.0147607733229451,0.7654374528340707,-0.9516949999548118,-1.3503487583143758,0,0,0,0,0,0,0
-1.0023854770106078,-1.0147607733229451,0.2578377693394283,-0.7009033828859209,-1.3189273959494383,0,0,0,0,0,0,1
-0.9523894433829583,-0.9473598877173782,-0.690425375650563,0.6333080199205777,-1.2717953524020318,0,0,0,0,0,0,1
-0.9523894433829583,-0.8799590021118496,-1.1031987446462062,1.5762845000996077,-1.2246633088546255,0,0,0,0,0,0,0
-0.9023934097553371,-0.8125581165062826,0.0068269368420777075,-0.5203334185963199,-1.1932419464896877,0,0,0,0,0,0,0
-0.9023934097553371,-0.8125581165062826,1.6634984313245917,-1.16235995829268,-1.1618205841247502,0,0,0,0,0,0,2
-0.9023934097553371,-0.8125581165062826,-0.22744984015544953,-0.399953442403252,-1.0832671782124061,0,0,0,0,0,0,0
-0.9523894433829583,-0.8799590021118496,0.7375473603343651,-1.1222332995616573,-1.0518458158474686,0,0,0,0,0,0,0
-1.0023854770106078,-0.9473598877173782,-0.606755098151446,1.7066961409754307,-1.020424453482531,0,0,0,0,0,0,0
-1.0023854770106078,-0.8799590021118496,0.4474903983374266,0.011344809589729025,-0.9890030911175934,0,0,0,0,0,0,0
-1.0023854770106078,-0.8799590021118496,-0.606755098151446,1.1950812421548933,-0.9575817287526558,0,0,0,0,0,0,1
-1.0023854770106078,-0.9473598877173782,0.48653652783701445,-0.6708083888376544,-0.9104496852052494,0,0,0,0,0,0,0
-1.0023854770106078,-0.8799590021118496,-0.5342408576522114,0.9342579604032467,-0.8790283228403118,0,0,0,0,0,0,0
-1.0023854770106078,-0.9473598877173782,-0.32227615465444864,0.252104761975864,-0.8476069604753742,0,0,0,0,0,0,0
-0.9523894433829583,-0.8799590021118496,-0.06568730365715691,0.3022630853896422,-0.8161855981104366,0,0,0,0,0,0,1
-0.9523894433829583,-0.8799590021118496,-1.2482272256446754,1.686632811609919,-0.7690535545630302,0,0,0,0,0,0,1
-0.9523894433829583,-0.8125581165062826,-0.5900210426516227,0.8239096488929353,-0.7219215110156237,0,0,0,0,0,0,1
-0.9523894433829583,-0.8125581165062826,-0.8968120601483845,1.3555878770789835,-0.6747894674682174,0,0,0,0,0,0,1
-0.9523894433829583,-0.8125581165062826,-0.5955990611515638,0.3423897441206646,-0.627657423920811,0,0,0,0,0,0,0
-0.9523894433829583,-0.8125581165062826,-0.8075637641493265,0.793814654844668,-0.5962360615558734,0,0,0,0,0,0,1
-1.0023854770106078,-0.8125581165062826,-0.7127374496503274,1.3856828711272502,-0.549104018008467,0,0,0,0,0,0,2
-0.9523894433829583,-0.7451572309007539,3.331325962806988,-2.416318043637134,-0.470550612096123,0,0,0,0,0,0,0
-0.9023934097553371,-0.677756345295187,-0.5175068021523881,0.5831496965067996,-0.4391292497311854,0,0,0,0,0,0,1
-0.9523894433829583,-0.7451572309007539,-0.8410318751489733,1.3555878770789835,-0.391997206183779,0,0,0,0,0,0,2
-0.9523894433829583,-0.7451572309007539,-1.2036030776451463,1.1750179127893825,-0.313443800271435,0,0,0,0,0,0,1
-0.9023934097553371,-0.677756345295187,1.3455513768279477,-1.0720749761478792,-0.26631175672402857,0,0,0,0,0,0,0
-0.9523894433829583,-0.8125581165062826,-0.5844430241516816,0.18188310919657433,-0.23489039435909095,0,0,0,0,0,0,1
-1.0023854770106078,-0.8799590021118496,-0.24976191415521404,0.2621364266586198,-0.18775835081168454,0,0,0,0,0,0,1
-1.0023854770106078,-0.8799590021118496,-0.015485137157686792,-0.03881351382404913,-0.14062630726427813,0,0,0,0,0,0,2
-1.0023854770106078,-0.8799590021118496,-0.8187198011492087,1.3455562123962277,-0.062072901351934134,0,0,0,0,0,0,1
-0.9023934097553371,-0.677756345295187,-0.9972163931473248,1.686632811609919,-0.014940857804527726,0,0,0,0,0,0,2
-0.8024013425000663,-0.5429545740840913,0.24668173233954607,-0.46014343049978595,0.06361254810781627,0,0,0,0,0,0,0
-0.7524053088724167,-0.5429545740840913,2.477889132315996,-1.9849564622786418,0.09503391047275388,0,0,0,0,0,0,0
-0.7524053088724167,-0.47555368847852436,0.5088486018367789,-0.6708083888376544,0.12645527283769148,0,0,0,0,0,0,0
-0.7524053088724167,-0.47555368847852436,0.8546857488331286,-1.3328982578995259,0.1578766352026291,0,0,0,0,0,0,1
-0.8024013425000663,-0.61035545968962,-0.6792693386506806,0.06150313300350718,0.2050086787500355,0,0,0,0,0,0,0
-0.8024013425000663,-0.61035545968962,0.2243696583397816,-0.38992177772049624,0.2364300411149731,0,0,0,0,0,0,0
-0.8024013425000663,-0.5429545740840913,-0.7796736716496209,0.5229597084102664,0.2678514034799107,0,0,0,0,0,0,1
-0.8024013425000663,-0.5429545740840913,-0.696003394150504,0.6433396846033335,0.3149834470273171,0,0,0,0,0,0,1
-0.7524053088724167,-0.47555368847852436,0.17416749184031147,0.011344809589729025,0.36211549057472353,0,0,0,0,0,0,0
-0.7524053088724167,-0.47555368847852436,0.0737631588413712,-0.31970012494120725,0.3935368529396611,0,0,0,0,0,0,1
-0.7024092752447672,-0.4081528028729957,-0.5509749131520348,0.8239096488929353,0.44066889648706753,0,0,0,0,0,0,0
-0.7024092752447672,-0.4081528028729957,-0.43941454315321227,0.382516402851687,0.4720902588520051,0,0,0,0,0,0,1
-0.7024092752447672,-0.4081528028729957,-0.37805633965385993,0.8038463195274238,0.5192223023994115,0,0,0,0,0,0,0
-0.7024092752447672,-0.47555368847852436,0.9104659338325399,-1.2426132757547248,0.5506436647643491,0,0,0,0,0,0,0
-0.7024092752447672,-0.4081528028729957,-0.9135461156482079,1.5461895060513404,0.5820650271292868,0,0,0,0,0,0,0
-0.7024092752447672,-0.4081528028729957,0.8881538598327754,-0.6808400535204094,0.6134863894942243,0,0,0,0,0,0,0
-0.7024092752447672,-0.4081528028729957,-0.556552931651976,0.7135613373826232,0.6449077518591619,0,0,0,0,0,0,2
-0.7024092752447672,-0.4081528028729957,1.312083265828301,-1.2526449404374806,0.723461157771506,0,0,0,0,0,0,1
-0.652413241617146,-0.4081528028729957,-0.9135461156482079,0.8339413135756903,0.7705932013189124,0,0,0,0,0,0,1
-0.652413241617146,-0.3407519172674287,-0.5175068021523881,0.0013131449069732513,0.8177252448663187,0,0,0,0,0,0,0
-0.652413241617146,-0.27335103166186175,-0.4673046356529179,0.6834663433343559,0.8491466072312563,0,0,0,0,0,0,1
-0.6024172079894964,-0.27335103166186175,-0.08799937765692141,0.1919147738793301,0.8962786507786628,0,0,0,0,0,0,0
-0.6024172079894964,-0.27335103166186175,0.8546857488331286,-0.811251694396233,0.9277000131436004,0,0,0,0,0,0,1
-0.6024172079894964,-0.27335103166186175,0.8602637673330699,-0.6708083888376544,0.9748320566910068,0,0,0,0,0,0,1
-0.6024172079894964,-0.27335103166186175,1.9591334118214714,-1.6037532043339278,1.0219641002384132,0,0,0,0,0,0,0
-0.5524211743618752,-0.27335103166186175,0.3415080468385452,-0.6507450594721428,1.0533854626033508,0,0,0,0,0,0,2
-0.5524211743618752,-0.27335103166186175,-0.5844430241516816,0.382516402851687,1.1319388685156948,0,0,0,0,0,0,1
-0.5524211743618752,-0.27335103166186175,-0.9693263006476192,1.0947645953273368,1.179070912063101,0,0,0,0,0,0,0
-0.6024172079894964,-0.27335103166186175,-1.2816953366443222,1.746822799706453,1.2104922744280389,0,0,0,0,0,0,2
-0.5524211743618752,-0.27335103166186175,0.040295047841724455,-0.4701750951825417,1.2890456803403827,0,0,0,0,0,0,2
-0.5524211743618752,-0.27335103166186175,0.6929232123348361,-0.6306817301066312,1.3675990862527267,0,0,0,0,0,0,0
-0.5524211743618752,-0.27335103166186175,0.28014984333919285,-0.5805234066928531,1.3990204486176645,0,0,0,0,0,0,0
-0.5524211743618752,-0.27335103166186175,-0.37247832115391877,0.6032130258723112,1.430441810982602,0,0,0,0,0,0,1
-0.5524211743618752,-0.27335103166186175,0.24668173233954607,-0.018750184458538297,1.4775738545300083,0,0,0,0,0,0,0
-0.5524211743618752,-0.27335103166186175,0.1574334363404881,-0.5504284126445864,1.508995216894946,0,0,0,0,0,0,1
-0.5524211743618752,-0.20595014605633308,-0.7350495236500919,0.1919147738793301,1.5561272604423524,0,0,0,0,0,0,0
-0.5024251407342256,-0.20595014605633308,-0.6736913201507395,0.4728013849964882,1.58754862280729,0,0,0,0,0,0,1
-0.5024251407342256,-0.20595014605633308,-0.2776520066549197,0.07153479768626296,1.6346806663546964,0,0,0,0,0,0,1
-0.452429107106576,-0.07114837484523745,0.2634157878393695,-0.33976345430671806,1.6818127099021027,0,0,0,0,0,0,0
-0.452429107106576,-0.1385492604507661,-0.785251690149562,1.5461895060513404,1.7132340722670405,1,0,0,0,1,0,0
-0.40243307347895485,-0.07114837484523745,-0.12704550715650928,0.14175645046555194,1.744655434631978,0,0,0,0,0,0,0
-0.35243703985130526,-0.003747489239670474,-0.9247021526480902,0.4828330496792433,1.7760767969969156,0,0,0,0,0,0,2
-0.40243307347895485,-0.003747489239670474,-1.058574596646677,1.0446062719135587,1.8546302029092596,0,0,0,0,0,0,1
-0.452429107106576,-0.07114837484523745,-0.5342408576522114,0.03140813895523986,-1.6959837443286896,0,0,0,0,0,0,2
-0.40243307347895485,0.0636533963658965,0.017982973841959956,-0.38992177772049624,-1.6174303384163455,0,0,0,0,0,0,2
-0.40243307347895485,0.0636533963658965,-0.02664117415756904,-0.22941514279640599,-1.5388769325040015,0,0,0,0,0,0,0
-0.40243307347895485,0.13105428197142516,0.8825758413328343,-0.9416633352720559,-1.507455570139064,0,0,0,0,0,0,0
-0.35243703985130526,0.19845516757699214,-0.7964077271494443,0.7436563314308898,-1.4760342077741262,0,0,0,0,0,0,0
-0.35243703985130526,0.13105428197142516,-0.2441838956552729,0.9242262957204916,-1.4446128454091887,0,0,0,0,0,0,0
-0.40243307347895485,0.19845516757699214,0.06818514034143008,0.4828330496792433,-1.4131914830442511,0,0,0,0,0,0,1
-0.40243307347895485,0.19845516757699214,-0.5509749131520348,0.7035296726998674,-1.3660594394968446,0,0,0,0,0,0,0
-0.40243307347895485,0.19845516757699214,-0.6123331166513871,0.011344809589729025,-1.334638077131907,0,0,0,0,0,0,0
-0.35243703985130526,0.2658560531825208,0.05145108484160671,0.1618197798310635,-1.3032167147669695,0,0,0,0,0,0,2
-0.35243703985130526,0.33325693878808776,-0.18840371065586167,-0.1190668312860946,-1.2246633088546255,0,0,0,0,0,0,0
-0.40243307347895485,0.2658560531825208,0.4028662503378976,-0.35982678367222964,-1.1932419464896877,0,0,0,0,0,0,0
-0.40243307347895485,0.2658560531825208,-0.20513776615568505,-0.018750184458538297,-1.1618205841247502,0,0,0,0,0,0,1
-0.40243307347895485,0.2658560531825208,-0.19398172915580278,0.3323580794379088,-1.114688540577344,0,0,0,0,0,0,1
-0.452429107106576,0.19845516757699214,-0.5007727466525647,0.07153479768626296,-1.0675564970299374,0,0,0,0,0,0,0
-0.5024251407342256,0.13105428197142516,0.20205758434001708,-0.21938347811365091,-1.0361351346649998,0,0,0,0,0,0,0
-0.5024251407342256,0.13105428197142516,0.330352009838663,-0.6607767241548985,-1.0047137723000623,0,0,0,0,0,0,1
-0.5024251407342256,0.0636533963658965,-0.6848473571506217,0.5931813611895553,-0.9575817287526558,0,0,0,0,0,0,0
-0.5024251407342256,0.13105428197142516,0.7989055638337175,-1.1222332995616573,-0.9261603663877183,0,0,0,0,0,0,0
-0.5524211743618752,0.0636533963658965,-1.1031987446462062,1.4559045239065398,-0.8947390040227806,0,0,0,0,0,0,0
-0.5524211743618752,0.0636533963658965,-0.08799937765692141,-0.08897183723782728,-0.863317641657843,0,0,0,0,0,0,0
-0.5024251407342256,0.0636533963658965,0.2299476768397227,0.1919147738793301,-0.8318962792929054,0,0,0,0,0,0,0
-0.5024251407342256,0.0636533963658965,-0.04337522965739242,-0.399953442403252,-0.8004749169279678,0,0,0,0,0,0,0
-0.5024251407342256,0.0636533963658965,-0.9135461156482079,0.8941313016722243,-0.7690535545630302,0,0,0,0,0,0,0
-0.5524211743618752,0.0636533963658965,-0.30554209915462527,0.04143980363799563,-0.7376321921980926,0,0,0,0,0,0,1
-0.5024251407342256,0.13105428197142516,0.6594551013351894,-0.7711250356652106,-0.6905001486506862,0,0,0,0,0,0,1
-0.5024251407342256,0.13105428197142516,-0.24976191415521404,0.06150313300350718,-0.6433681051032798,0,0,0,0,0,0,0
-0.5024251407342256,0.19845516757699214,0.6650331198351305,-1.2426132757547248,-0.6119467427383422,0,0,0,0,0,0,2
-0.452429107106576,0.19845516757699214,-0.7127374496503274,0.21197810324484165,-0.5333933368259982,0,0,0,0,0,0,0
-0.40243307347895485,0.2658560531825208,-0.8019857456493854,1.5461895060513404,-0.5019719744610606,0,0,0,0,0,0,1
-0.452429107106576,0.2658560531825208,0.06260712184148895,0.3925480675344427,-0.45483993091365416,0,0,0,0,0,0,0
-0.452429107106576,0.19845516757699214,-1.7056247426398476,1.9073294346305432,-0.42341856854871657,0,0,0,0,0,0,1
-0.452429107106576,0.19845516757699214,-0.44499256165315343,0.6734346786516008,-0.37628652500131016,0,0,0,0,0,0,0
-0.452429107106576,0.2658560531825208,-0.7462055606499741,1.3656195417617392,-0.34486516263637257,0,0,0,0,0,0,2
-0.40243307347895485,0.33325693878808776,-0.45057058015309454,0.4126113968999543,-0.26631175672402857,0,0,0,0,0,0,0
-0.40243307347895485,0.33325693878808776,-0.8633439491487378,0.8740679723067134,-0.23489039435909095,0,0,0,0,0,0,0
-0.40243307347895485,0.33325693878808776,0.9271999893323634,-1.0520116467823681,-0.20346903199415334,0,0,0,0,0,0,0
-0.35243703985130526,0.40065782439365477,-0.5342408576522114,0.5731180318240445,-0.17204766962921575,0,0,0,0,0,0,0
-0.35243703985130526,0.40065782439365477,0.3917102133380153,-0.8614100178100111,-0.14062630726427813,0,0,0,0,0,0,1
-0.35243703985130526,0.33325693878808776,1.5575160798257104,-1.403119910678815,-0.09349426371687174,0,0,0,0,0,0,0
-0.35243703985130526,0.40065782439365477,-0.45614859865303564,0.21197810324484165,-0.062072901351934134,0,0,0,0,0,0,1
-0.35243703985130526,0.40065782439365477,-0.3278541731543898,0.5129280437275106,-0.014940857804527726,0,0,0,0,0,0,0
-0.3024410062236841,0.5354595956047504,-0.6402232091510928,0.7737513254791571,0.016480504560409875,0,0,0,0,0,0,0
-0.3024410062236841,0.5354595956047504,0.4976925648368967,0.021376474272484798,0.04790186692534748,0,0,0,0,0,0,1
-0.2524449725960345,0.5354595956047504,1.2005228958294785,-0.8714416824927665,0.09503391047275388,0,0,0,0,0,0,1
-0.20244893896838492,0.602860481210279,0.9885581928317156,-1.1523282936099244,0.1421659540201603,0,0,0,0,0,0,0
-0.2524449725960345,0.602860481210279,-0.8968120601483845,0.8740679723067134,0.1735873163850979,0,0,0,0,0,0,1
-0.20244893896838492,0.670261366815846,0.9439340448321867,-0.9015366765410335,0.2207193599325043,0,0,0,0,0,0,0
-0.20244893896838492,0.670261366815846,-0.606755098151446,-0.16922515469987276,0.2521407222974419,0,0,0,0,0,0,0
-0.15245290534076375,0.8050631380269416,0.11838730684090021,0.3925480675344427,0.2835620846623795,0,0,0,0,0,0,1
-0.20244893896838492,0.737662252421413,0.782171508333894,-0.9316316705893005,0.3306941282097859,0,0,0,0,0,0,0
-0.20244893896838492,0.737662252421413,-0.09915541465680366,-0.27957346621018414,0.36211549057472353,0,0,0,0,0,0,0
-0.20244893896838492,0.737662252421413,0.6148309533356603,-0.6206500654238761,0.3935368529396611,0,0,0,0,0,0,1
-0.2524449725960345,0.670261366815846,-0.4896167096526824,0.3323580794379088,0.44066889648706753,0,0,0,0,0,0,1
-0.3024410062236841,0.5354595956047504,-0.8242978196491499,0.8941313016722243,0.48780094003447394,0,0,0,0,0,0,0
-0.35243703985130526,0.5354595956047504,-0.08799937765692141,0.0915981270517738,0.5192223023994115,0,0,0,0,0,0,1
-0.35243703985130526,0.4680587099991834,-0.2441838956552729,-0.07894017255507152,0.5663543459468179,0,0,0,0,0,0,0
-0.35243703985130526,0.4680587099991834,-0.5509749131520348,0.5530547024585329,0.5977757083117555,0,0,0,0,0,0,1
-0.3024410062236841,0.5354595956047504,0.2578377693394283,-0.8614100178100111,0.6449077518591619,0,0,0,0,0,0,2
-0.2524449725960345,0.5354595956047504,-0.919124134148149,0.8339413135756903,0.723461157771506,0,0,0,0,0,0,0
-0.2524449725960345,0.5354595956047504,-0.1772476736559794,0.021376474272484798,0.7548825201364435,0,0,0,0,0,0,1
-0.2524449725960345,0.602860481210279,0.21321362133989932,-0.5403967479618307,0.8020145636838499,0,0,0,0,0,0,1
-0.2524449725960345,0.602860481210279,-0.2386058771553318,-0.14916182533436123,0.8491466072312563,0,0,0,0,0,0,0
-0.20244893896838492,0.602860481210279,-0.2888080436548019,0.252104761975864,0.880567969596194,0,0,0,0,0,0,0
-0.20244893896838492,0.602860481210279,1.75274672732365,-1.3730249166305482,0.9119893319611315,0,0,0,0,0,0,0
-0.15245290534076375,0.670261366815846,-0.5788650056517404,1.014511277865292,0.9434106943260692,0,0,0,0,0,0,1
-0.10245687171311416,0.737662252421413,1.2507250623289485,-1.4532782340925934,0.9905427378734756,0,0,0,0,0,0,1
-0.10245687171311416,0.737662252421413,1.5686721168255926,-1.5134682221891271,1.037674781420882,0,0,0,0,0,0,0
-0.10245687171311416,0.737662252421413,-0.22744984015544953,-0.1892884840653836,1.0690961437858195,0,0,0,0,0,0,1
-0.10245687171311416,0.737662252421413,0.35824210233836856,-0.49023842454805255,1.116228187333226,0,0,0,0,0,0,0
-0.10245687171311416,0.737662252421413,-0.7071594311503863,0.252104761975864,1.1476495496981636,0,0,0,0,0,0,0
-0.10245687171311416,0.737662252421413,0.2745718248392517,-0.1993201487481394,1.179070912063101,0,0,0,0,0,0,0
-0.10245687171311416,0.670261366815846,2.282658484818057,-2.0050197916441532,1.2104922744280389,0,0,0,0,0,0,1
-0.15245290534076375,0.602860481210279,-0.8633439491487378,0.8239096488929353,1.2576243179754452,0,0,0,0,0,0,0
-0.15245290534076375,0.5354595956047504,0.28014984333919285,-0.399953442403252,1.2890456803403827,0,0,0,0,0,0,0
-0.15245290534076375,0.5354595956047504,-0.7462055606499741,0.7637196607964014,1.3204670427053204,0,0,0,0,0,0,1
-0.15245290534076375,0.602860481210279,-0.2664959696550374,0.011344809589729025,1.3675990862527267,0,0,0,0,0,0,0
-0.15245290534076375,0.5354595956047504,-0.6736913201507395,0.663403013968845,1.3990204486176645,0,0,0,0,0,0,2
-0.20244893896838492,0.5354595956047504,0.35824210233836856,-0.46014343049978595,1.4775738545300083,0,0,0,0,0,0,1
-0.20244893896838492,0.4680587099991834,2.1376300038195875,-1.6739748571132171,1.5247058980774149,1,1,0,0,0,0,0
-0.2524449725960345,0.4680587099991834,-0.9749043191475603,0.9543212897687582,-1.6959837443286896,0,0,0,0,0,0,1
-0.3024410062236841,0.4680587099991834,0.06818514034143008,0.12169312110004112,-1.648851700781283,0,0,0,0,0,0,0
-0.2524449725960345,0.4680587099991834,0.28014984333919285,-0.6507450594721428,-1.6174303384163455,0,0,0,0,0,0,0
-0.2524449725960345,0.4680587099991834,-0.6458012276510339,1.6565378175616523,-1.5860089760514078,0,0,0,0,0,0,1
-0.3024410062236841,0.40065782439365477,-0.6736913201507395,1.315461218347961,-1.5388769325040015,0,0,0,0,0,0,0
-0.35243703985130526,0.33325693878808776,-0.7517835791499152,0.7536879961136456,-1.507455570139064,0,0,0,0,0,0,1
-0.35243703985130526,0.33325693878808776,-1.4378798546426736,1.987582752092588,-1.4603235265916574,0,0,0,0,0,0,0
-0.35243703985130526,0.33325693878808776,-0.05453126665727467,0.13172478578279617,-1.42890216422672,0,0,0,0,0,0,0
-0.35243703985130526,0.33325693878808776,0.13512136234072358,0.21197810324484165,-1.3974808018617824,0,0,0,0,0,0,1
-0.3024410062236841,0.40065782439365477,-1.0641526151466183,1.4559045239065398,-1.3503487583143758,0,0,0,0,0,0,0
-0.35243703985130526,0.33325693878808776,-0.42825850615333005,0.05147146832075141,-1.3189273959494383,0,0,0,0,0,0,1
-0.35243703985130526,0.2658560531825208,-0.16051361815615603,0.5530547024585329,-1.2717953524020318,0,0,0,0,0,0,2
-0.40243307347895485,0.2658560531825208,-0.37247832115391877,0.3323580794379088,-1.1932419464896877,0,0,0,0,0,0,0
-0.40243307347895485,0.2658560531825208,-1.192447040645264,1.205112906837649,-1.1618205841247502,0,0,0,0,0,0,1
-0.40243307347895485,0.2658560531825208,0.17416749184031147,-0.26954180152742907,-1.114688540577344,0,0,0,0,0,0,0
-0.40243307347895485,0.2658560531825208,-0.8912340416484434,0.6834663433343559,-1.0832671782124061,0,0,0,0,0,0,0
-0.452429107106576,0.13105428197142516,-1.0418405411468539,1.2853662242996937,-1.0518458158474686,0,0,0,0,0,0,0
-0.452429107106576,0.19845516757699214,1.049916396331068,-1.1322649642444131,-1.020424453482531,0,0,0,0,0,0,0
-0.5024251407342256,0.0636533963658965,-0.5955990611515638,1.0044796131825364,-0.9890030911175934,0,0,0,0,0,0,2
-0.5524211743618752,0.0636533963658965,-0.4059464321535655,0.3423897441206646,-0.9104496852052494,0,0,0,0,0,0,0
-0.5524211743618752,0.0636533963658965,-0.16051361815615603,-0.1993201487481394,-0.8790283228403118,0,0,0,0,0,0,0
-0.5024251407342256,0.13105428197142516,-0.2720739881549785,0.11166145641728534,-0.8476069604753742,0,0,0,0,0,0,0
-0.5024251407342256,0.0636533963658965,-0.4226804876533889,-0.2595101368446733,-0.8161855981104366,0,0,0,0,0,0,0
-0.5524211743618752,-0.003747489239670474,0.12396532534084133,0.5329913730930215,-0.784764235745499,0,0,0,0,0,0,1
-0.5524211743618752,0.0636533963658965,3.1807194633085776,-2.2056530852992657,-0.7376321921980926,0,0,0,0,0,0,0
-0.5524211743618752,0.13105428197142516,0.9271999893323634,-0.7510617062996991,-0.706210829833155,0,0,0,0,0,0,0
-0.5524211743618752,0.0636533963658965,0.05702910334154783,0.021376474272484798,-0.6747894674682174,0,0,0,0,0,0,1
-0.5024251407342256,0.13105428197142516,0.5478947313363668,-0.1993201487481394,-0.627657423920811,0,0,0,0,0,0,2
-0.5524211743618752,0.0636533963658965,-0.30554209915462527,-0.20935181343089515,-0.549104018008467,0,0,0,0,0,0,1
-0.5524211743618752,0.0636533963658965,-0.7685176346497387,0.4427063909482209,-0.5019719744610606,0,0,0,0,0,0,0
-0.5524211743618752,0.0636533963658965,0.17974551034025257,-0.31970012494120725,-0.470550612096123,0,0,0,0,0,0,0
-0.5524211743618752,0.0636533963658965,-0.14377956265633265,0.15178811514830773,-0.4391292497311854,0,0,0,0,0,0,1
-0.5024251407342256,0.0636533963658965,-0.38363435815380104,0.03140813895523986,-0.391997206183779,0,0,0,0,0,0,0
-0.5024251407342256,0.0636533963658965,-0.18840371065586167,0.13172478578279617,-0.36057584381884134,0,0,0,0,0,0,0
-0.5024251407342256,0.13105428197142516,-0.5955990611515638,0.2220097679275974,-0.32915448145390375,0,0,0,0,0,0,0
-0.5024251407342256,0.13105428197142516,0.48095850933707335,-0.8212833590789884,-0.29773311908896616,0,0,0,0,0,0,1
-0.5024251407342256,0.13105428197142516,-0.9023900786483257,2.2584376985269903,-0.25060107554155975,1,0,0,1,0,0,0
-0.452429107106576,0.19845516757699214,-0.5453968946520936,0.3925480675344427,-0.21917971317662216,0,0,0,0,0,0,1
-0.5024251407342256,0.13105428197142516,0.14069938084066472,-0.008718519775782523,-0.17204766962921575,0,0,0,0,0,0,1
-0.5524211743618752,0.0636533963658965,0.2299476768397227,-0.26954180152742907,-0.12491562608180934,0,0,0,0,0,0,0
-0.5024251407342256,0.13105428197142516,-0.12704550715650928,-0.4701750951825417,-0.09349426371687174,0,0,0,0,0,0,0
-0.5024251407342256,0.0636533963658965,-0.5119287836524469,0.28219975602413067,-0.062072901351934134,0,0,0,0,0,0,0
-0.5524211743618752,-0.003747489239670474,-1.2036030776451463,1.2953978889824496,-0.03065153898699653,0,0,0,0,0,0,1
-0.5524211743618752,-0.003747489239670474,-0.38363435815380104,0.5931813611895553,0.016480504560409875,0,0,0,0,0,0,0
-0.5024251407342256,-0.003747489239670474,2.8460383533121103,-2.0551781150579314,0.04790186692534748,0,0,0,0,0,0,1
